Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
PHỐ VĨNH HƯNG - 7 CHỖ ĐỖ CỬA - MỘT NHÀ RA Ô TÔ TRÁNH - 6 TẦNG/4 NGỦ	35 m²		3,888 tỷ	Tây Nam	4 phòng	5 phòng		Đã có sổ	20.977001	105.89656	Vĩnh Hưng, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ DÒNG TIỀN ĐỐNG ĐA 50m X 7 TẦNG THANG MÁY NHÀ MỚI ĐẸP XINH	50 m²	7 m	11,2 tỷ		nhiều hơn 10 phòng		Nội thất cao cấp	Đã có sổ	21.015371	105.81288	Hào Nam, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Đất Đấu Giá Thọ Am - Liên Ninh, Đường To, Vỉa Hè, sổ đỏ. Giá Rẻ	65 m²		3,37 tỷ					Đã có sổ	20.911377	105.85545	QL 1A, Xã Liên Ninh, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Chính Chủ cần bán căn góc DT 89m2 2PN 2wc Hapulico Thanh Xuân Compelx	89 m²		4,48 tỷ	Đông Bắc	2 phòng				20.99964	105.80721	Số 1, Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Chính chủ cần bán căn hộ Xã Đàn -Đống Đa 35-50m2/full đồ	50 m²		1,2 tỷ		2 phòng				21.01069	105.83725	Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán biệt thự ngõ 259 Trần Đại Nghĩa, 85m 6T thang máy, gara, VP cty	85 m²		22 tỷ		4 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	20.996761	105.84327	Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
SIÊU HÓT! SIÊU RẺ! gần phố Kim Mã, Ba Đình 56m2*3T giá đầu tư.	56 m²		4,999 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.031162	105.81941	Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ LẠC LONG QUÂN 54M2-MT 4.5M-GIÁ 5.8 TỶ-20M Ô TÔ TRÁNH	54 m²		5,8 tỷ		4 phòng	4 phòng			21.043877	105.80261	Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN KHÁCH SẠN PHỐ LIỄU  GIAI, VIEW TOÀ LOTTE, DÒNG TIỀN KHỦNG 1	220 m²		110 tỷ						21.037996	105.818756	Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán đất ở Hà Nội 120m2 mặt tiền 6m sổ đỏ gần Đại Lộ Thăng Long	120 m²	6 m	3,2 tỷ					Đã có sổ	20.998606	105.57148	undefined, Xã Đồng Trúc, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
siêu phẩm Cầu Giấy, oto đỗ cửa vào nhà, mặt ngõ kinh doanh, giá đầu tư	38 m²		6,9 tỷ	Đông Nam	4 phòng	4 phòng		Đã có sổ	21.032534	105.79842	Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà xây mới 7 tầng Thang Máy phố Kim Hoa thông sang Hồ Ba Mẫu	43 m²		8,9 tỷ		5 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.006693	105.83563	Kim Hoa, Phường Kim Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ lô đất 315m thổ cư đã có sổ tại Di trạch, Hoài Đức, Hà Nội	315 m²	15 m	12,6 tỷ	Tây Bắc				Đã có sổ	21.04585	105.72045	thôn đa, Xã Di Trạch, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Căn hộ CC, 65m2, 2pn, Tecco Skyville Thanh Trì	65 m²		1,945 tỷ	Đông Bắc	2 phòng	2 phòng			20.928202	105.86132	Quang Lai, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán 140m full đất thổ cư Thôn 1 - xã Hạ Bằng	140 m²	11 m	1,78 tỷ	Đông Nam				Đã có sổ	21.001667	105.55769	Ngõ 20, Đường Khoang Mè 1, Thôn 1, Xã Hạ Bằng, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
BÁN NHÀ TÔ HIỆU HÀ ĐÔNG, 30M, 5T, MT3,2M, GIÁ 4,2 TỶ	30 m²	3.2 m	4,2 tỷ		3 phòng			Đã có sổ	20.96368	105.77371	PHỐ TÔ HIỆU, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ C4 MẶT CHỢ XÃ ĐÀN, Ô TÔ QUA ĐẤT, SẦM UẤT 140M2 GIÁ 13,8 TỶ	140 m²		13,8 tỷ					Đã có sổ	21.01069	105.83725	Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán gấp Nhà Trần Cung -38m x 5 tầng, ô tô đỗ cửa, mới đẹp ở ngay, 4 tỷ	38 m²		4 tỷ		5 phòng				21.081861	105.78426	Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
ẢNH THẬT_NHÀ MỚI 40M2 LA THÀNH DÂN XÂY_NGÕ BA GÁC_ THÔNG GIẢNG VÕ	40 m²		4,73 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.02235	105.82323	Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán Nhà Bồ Đề, gần Cầu Chương Dương, 39m2, 3 tỷ 2.	39 m²		3,2 tỷ		2 phòng			Đã có sổ	21.034185	105.86772	Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Chính chủ bán căn hộ tâm huyết 77m2 2PN-2WC FULL NT, KĐT Việt Hưng	77 m²		2 tỷ		2 phòng	2 phòng		Đã có sổ	21.06651	105.89193	Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán gấp 100m thư phú -thường tín. giá cắt lỗ 400 triệu	100 m²	5.2 m	1,25 tỷ					Đã có sổ	20.86002	105.9083	Liên Thông, Xã Thư Phú, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
Nhà Bát Khối, Cổ Linh, Aeon Long Biên 35m2-5T, ngay ô tô, 2.75 tỷ	32 m²		2 tỷ		3 phòng	3 phòng	Nội thất cao cấp	Đã có sổ	21.027536	105.89519	Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Còn sót! XÃ ĐÀN, gần phố thông thoáng, nhà rộng rãi. 59m*4T	59 m²	5.9 m	5 tỷ		4 phòng	3 phòng		Đã có sổ	21.020054	105.82462	Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CẦN BÁN GẤP NHÀ MỚI 30m2x 5T- ĐẸP- Phố Giang Biên, Long Biên. 3,95 tỷ	30 m²		3,95 tỷ	Đông Nam	3 phòng			Đã có sổ	21.060541	105.91844	Ngõ 51 Phố Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Đất Đẹp 57m2 Cạnh Chợ Tó Thị Trấn Đông Anh, đường Thông 5m.Nhỉnh 3 Tỷ	57.4 m²	4.1 m	3,3005 tỷ	Bắc				Đã có sổ	21.143167	105.85545	Đường Cao Lỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
BÁN NHÀ TÂN MAI, Ô TÔ ĐỖ 2 ĐẦU, NHÀ THOÁNG,NGÕ THÔNG, 2 NGỦ ,GIÁ 1,9 T	25 m²		1,8 tỷ		2 phòng	3 phòng	Nội thất đầy đủ	Giấy tờ khác	20.98361	105.84684	Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà An Sơn, Hai Bà Trưng. Cần Bán Gấp Rẻ Hơn Giá Thị Trường 500 Triệu	63 m²		6,5 tỷ		6 phòng				20.995394	105.84798	Ngõ An Sơn, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán Đất 80m2 Lê Đức Thọ Mỹ Đình 2 Hà Nội	81 m²		7,45 tỷ					Đã có sổ	21.030325	105.772995	Ngách 63/33 Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
cần bán nhà dt***	23 m²		295 tỷ		5 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	21.07146	105.77331	Phố Viên, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt tiền 372m2, tổ 1, khu Chiến Thắng, thị trấn Xuân Mai, Hà nội	372 m²		4 tỷ	Bắc	2 phòng	1 phòng		Giấy tờ khác	20.96099	105.84327	Chiến Thắng, Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Đất chính chủ mặt phố Bắc Cầu tại Ngọc Thụy 2,35tỷ	51.6 m²	3.5 m	2,35 tỷ	Đông Bắc				Đã có sổ	21.07041	105.85434	Phố Bắc Cầu, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà Tôn Đức Thắng 36m2 nhà đẹp 3 mặt thoáng ngõ 3 gác 3.8 tỷ	36 m²		3,8 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.018995	105.83004	Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ 61,6m2 2PN-2VS Đường 897 Giải Phóng	61.6 m²		3 tỷ	Đông	2 phòng	2 phòng			20.983612	105.84224	Ngõ 897 Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Sốc Nhiệt! Hoàng Văn Thái, Lô Góc, Ô to, KD, 36m2*6T, Nhỉnh 4 tỷ	36 m²		4,99 tỷ		4 phòng				20.996315	105.8305	Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Cần bán đất	40 m²	5 m	2,55 tỷ					Đã có sổ	21.058859	105.85839	Không, Phường Ngọc Thụy, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà Mặt PHỐ TRẠM - LONG BIÊN - Kinh Doanh - Lô góc .68m2.💰 7.7 tỷ	68 m²		7,7 tỷ						21.037178	105.87307	Phố TRẠM, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ TĐC X2B YÊN SỞ 90M ,4 TẦNG GIÁ CỰC HIẾM	92 m²		13,5 tỷ		4 phòng	4 phòng	Nhà trống	Đã có sổ	20.961853	105.87307	Khu Tái Định Cư X2b, Phường Yên Sở, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán 35M đất Ngõ Gốc Đề quận Hai Bà Trưng. Sổ đỏ ngõ nông gần phố (oto)	35 m²	4 m	3,15 tỷ					Đã có sổ	20.994753	105.856285	Ngõ Gốc Đề, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
CỰC HIẾM! Lô góc, ngõ ba gác tránh SH, ở luôn bán nhà Xã Đàn	38 m²		4,61 tỷ		3 phòng				21.015865	105.83243	Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán gấp nhà phố Tôn Đức Thắng, 5 tầng mới, nội thất xịn (ảnh thật)	56 m²		6 tỷ		3 phòng	3 phòng			21.026558	105.84004	Thịnh Hào, Phường Văn Miếu, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà full nội thất cao cấp	80 m²		8,6 tỷ	Tây Nam	4 phòng			Đã có sổ	21.081192	105.71458	43, liền kề 8 khu đô thị Tân Tây Đô, Xã Tân Lập, Huyện Đan Phượng, Hà Nội	Đan Phượng	Hà Nội
thật 100% sổ đỏ Hào Nam Lô ngóc ngóc nhà mơi ở ngay 35M.5T	35 m²		4,3 tỷ		4 phòng			Đã có sổ	21.020054	105.82462	Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Có 1-0-2! Nhỉnh 2tỷ sở hữu ngay sổ đỏ Thổ Quan ,ngõ trước nhà 3m mặt t	26 m²		2,45 tỷ		3 phòng				21.015108	105.83857	Thổ Quan, Phường Trung Phụng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Hơn 1,6 Tỷ đất Thị Trấn Đông Anh, Cạnh chợ Mới. nơi sầm uất Phát Triên	50 m²	5 m	1,65 tỷ	Nam				Đã có sổ	21.161114	105.84958	Đường Uy Nỗ, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
siêu phẩm Hoàng Cầu 45m2, xây 4 tầng , ngõ oto , nông , hiếm nhà bán	45 m²		6,9 tỷ	Đông Nam	4 phòng	4 phòng		Đã có sổ	21.016464	105.822266	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà Văn Khê 50m mt4m 6 tầng vỉa hè,Kinh doanh ô tô  an sinh đỉnh	50 m²		8,8 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.983685	105.77225	Phố Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
🆘️ HIẾM - nhà LÔ GÓC - Ô TÔ đỗ cổng - sát Hồ không khí TRONG LÀNH 💋	69 m²		3,25 tỷ		5 phòng		Nội thất cao cấp	Đã có sổ	21.001087	105.881454	Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN CĂN HỘ YÊU CHUỘNG NHẤT 1PN +1ĐN Giá Chỉ 1TỶ300TR.Tại VINHOMES OCP	47 m²		1,3 tỷ		1 phòng	1 phòng	Nội thất cao cấp	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Đất 2 mặt đường xe tránh gần cổng ĐHQG, cách QL21 chỉ 300m, giá 1,1 ty	60.5 m²	5.5 m	1,1 tỷ	Đông Nam				Đã có sổ	21.045599	105.50641	Vĩnh Lộc, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội	Sơn Tây	Hà Nội
Nhà 3 tầng ngõ 1170 Quang Trung dành cho vợ chồng trẻ	32 m²		2,28 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	20.954058	105.74098	1170, Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BIỆT THỰ SÂN VƯỜN BỂ CÁ COI GIỮA TRUNG TÂM QUẬN CẦU GIẤY	180 m²		39 tỷ	Đông Bắc	6 phòng	6 phòng		Đã có sổ	21.034706	105.79234	Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
NGUYỄN THỊ ĐỊNH, OTO KINH DOANH NGÀY ĐÊM 80M2 THANG MÁY CHỈ 22.9 TỶ	80 m²		22,9 tỷ		6 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.010153	105.798836	Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán 71,5 m2 đất siêu đẹp, mặt tiền siêu rộng tại  xã Mai Đình.	71.5 m²		1,3 tỷ						21.229567	105.81605	Đường 131, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội	Sóc Sơn	Hà Nội
Bán nhà mặt hồ Ngọc Khánh MT 7m, 7 tầng thang máy ô tô tránh vỉa hè.	110 m²		55,6 tỷ		nhiều hơn 10 phòng	Nhiều hơn 6 phòng	Nội thất đầy đủ	Đã có sổ	21.028278	105.81074	Phạm Huy Thông, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ ĐỘI CẤN -45m2x6tầng-NHÀ ĐẸP Ở LUÔN-NGÕ RỘNG THOÁNG-giá 5.1 tỷ	45 m²		5 tỷ		4 phòng				21.034567	105.82924	Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà Mặt Tiền Xe Hơi Có Chỗ Đậu Xe Trong Nhà Diện Tích Đất Rộng Rãi	86 m²		11,75 tỷ	Nam	4 phòng	3 phòng		Đã có sổ	21.057657	105.743614	Ngõ 2 Văn Trì, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà Thanh Liệt 5 tầng chỉ 3,1 tỷ, ô tô gần	30 m²		3,1 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.967976	105.80848	Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
HOÀNG CẦU - LÔ GÓC - Ô TÔ TRÁNH - KINH DOANH ĐỈNH - NGÕ THÔNG CÁC NGẢ	30 m²		6,25 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.016464	105.822266	hoàng cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán shophouse kinh doanh- ở- mặt phố tại Văn Phú- Hà Đông, 90m /12 tỷ	90 m²		12,5 tỷ						20.959919	105.766945	Phố Văn Khê, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
CẮT LỖ SÂU TẬN ĐÁY CĂN 3N2VS CHỈ 2,4 TỶ (FULL ĐỒ ) VIEW THOÁNG  VHOP	80 m²		2,4 tỷ		3 phòng	2 phòng	Nội thất đầy đủ	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
NHỎ TIỀN - SỔ RIÊNG - 2PN ĐỦ CÔNG NĂNG	19 m²		1,6 tỷ		2 phòng			Đã có sổ	20.996637	105.84495	Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN NHÀ ĐẸP THUỴ KHUÊ 37M2- 6 TẦNG- GIÁ NHỈNH 5 TỶ- THANG MÁY  🏠🏠NHÀ Đ	37 m²		5 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.046133	105.82462	Thuỵ Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
TÔI CẦN BÁN  ĐẤT NGÕ 1,  KHÁNH VÂN, KHÁNH HÀ, THƯỜNG TÍN - 36TR/M2	60 m²		2,16 tỷ					Đã có sổ	20.890974	105.826096	LIÊN THÔN, Xã Khánh Hà, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
Bán nhà 5 tầng phúc lợi	30 m²		3,4 tỷ	Nam	3 phòng	4 phòng		Đã có sổ	21.04715	105.92339	Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ MẶT PHỐ 8 TẦNG PHỐ VỌNG GIÁ 58 TỶ	100 m²	6.56 m	58 tỷ		nhiều hơn 10 phòng				20.998554	105.842125	Phố Vọng, Phường Phương Mai, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà riêng Phương Canh 38M2- 4 Tầng,đủ nội thất,view thoáng	38 m²		2,9 tỷ		5 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.042603	105.73952	Trịnh Văn Bô, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà đẹp 35m2*5T*3PN đối diện sân bóng phố Cầu Đơ hà đông HN (Ảnh Thật)	35 m²		3,7 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.967312	105.77591	Phố Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
SIÊU PHẨM TOÀ NHÀ VĂN PHÒNG HOÀNG CẦU LÔ GÓC KINH DOANH 85M2 38 TỶ	80 m²		38 tỷ		6 phòng	Nhiều hơn 6 phòng	Nội thất cao cấp	Đã có sổ	21.016464	105.822266	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CHUNG CƯ NAM TRUNG YÊN NHỈNH 2 TỶ CÓ NHÀ CẦU GIẤY 46M - TẦNG TRUNG ĐẸP	46 m²		2,3 tỷ		2 phòng	1 phòng		Đã có sổ	21.02326	105.7947	Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
CHỈ 5,3TỶ CÓ NGAY NHÀ Ở TRUNG TÂM MỄ TRÌ - 40M2 - CÁCH ĐƯỜNG Ô TÔ 35M	40 m²		5,3 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.009012	105.783195	Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà thổ chư chính chủ	25 m²		4,2 tỷ					Đã có sổ	20.995922	105.80408	Ngõ 328 Nguyễn trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ KHƯƠNG ĐÌNH 38m2 3.2 tỷ dân xây ngõ thông rộng thênh thang	38 m²		3,2 tỷ		4 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	20.988735	105.818756	Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà đẹp siêu hiếm Trần Cung 57m2 4.xx tỷ	57 m²		4,95 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.055117	105.78603	Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt tiền Hoàng Văn Thụ  - Hoàng Mai cần bán	38 m²		3,8 tỷ	Đông Nam	3 phòng	4 phòng		Đã có sổ	20.98995	105.8542	Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Hộ khẩu Xuân La gần chợ, sát Hồ Tây 45m2 x 5T, giá 3,97 tỷ	45 m²		3,97 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.059675	105.80408	xuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
BÁN NHÀ KIM GIANG THANH TRÌ, ĐỐI DIỆN LINH ĐÀM HOÀNG MAI, DT 43M,	43 m²		4,6 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.967976	105.80848	Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán nhà Ba Đình, siêu thoáng, gần phố, ngõ bagac, 43m2, nhỉnh 5 tỷ.	43 m²		5,35 tỷ		4 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	21.038263	105.8086	Ngõ 75 vĩnh phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
PHẢI THẬT NHANH, CỰC HIẾM ĐÀO TẤN 35M2 GIÁ CHỈ 3.995 TỶ GẦN PHỐ	35 m²		3,995 tỷ		3 phòng	3 phòng	Nội thất cao cấp	Đã có sổ	21.031645	105.82462	Đào Tấn, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ 50M OTO TRÁNH ,KINH DOANH MẠNH GIÁ NHỈNH 8 TỶ	50 m²		8,8 tỷ		7 phòng				21.044981	105.81073	Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà Ỷ La-Dương Nội-Hà Đông-32m-5 tầng-Ô tô đỗ cửa-3ngủ-4 WC-2.x tỷ	32 m²		2,85 tỷ		3 phòng	4 phòng			20.972622	105.74332	Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Thật 100%, Dương Quảng Hàm, 10m ta ô tô, nhà mới, ngõ thông, 40m2 * 6T	42 m²		6 tỷ		6 phòng			Đã có sổ	21.03677	105.80115	Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán Gấp nhà Đội Cấn_40m2x4T _ MT 5m_ 4.5 Tỷ _50m Ra OTO Tránh_ Giá Rẻ	40 m²		4,5 tỷ		3 phòng	3 phòng			21.034937	105.82914	Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Chỉ 4 tỷ sở hữu nhà dân xây Đại Linh Nam Từ Liêm 40m2 4 tầng 4 ngủ	40 m²		4 tỷ		4 phòng				20.994236	105.773605	Phố Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Cần bán căn hộ 65m2 2PN 2VS chung cư Le grand jardin long biên	65 m²		2,8 tỷ	Đông	2 phòng	2 phòng			21.036467	105.90903	Toà L3, Phố Hoàng Thế Thiện, Phường Sài Đồng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN ĐẤT TẶNG NHÀ THANH LIỆT-KIM GIANG-Ô TÔ ĐỖ CỬA-NỞ HẬU-CỰC HIẾM	46 m²	4.3 m	4,3 tỷ					Đã có sổ	20.967976	105.80848	Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Chính chủ bán nhà 5 tầng ngõ 29 Chu Huy Mân, KD sầm uất, xây đẹp	35 m²		4,95 tỷ	Đông Bắc	4 phòng	4 phòng		Đã có sổ	21.03749	105.90128	Ngõ 29 Phố Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán Nhà Cổ Điển B	55 m²		3,3 tỷ	Tây Bắc	3 phòng				20.946142	105.85545	Cổ Điên B, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán nhà 5 tầng, MT6m phố Kim Quan Thượng	86 m²		17,9 tỷ	Tây Nam	3 phòng		Nhà trống	Đã có sổ	21.050528	105.895454	Phố Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà Hạ Yên Quyết 48m2 5T Xây mới- Cách phố 30m- Giá hơn 5 tỷ	48 m²	4 m	5,95 tỷ		5 phòng		Nội thất đầy đủ	Đã có sổ	21.010153	105.798836	Hạ Yên, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
