Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
Cần bán nhà khu TT phố trần huy liệu,ba đình,dt 57m2 x 2 tầng	0	0	8.0	0000	0	0	Nội thất cao cấp	2	21.0268	105.8206	trần huy liệu, Phường Giảng Võ, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà CC 58 m 6tầng  TTQ Đống Đa	58	5	7.45	0000	10	0	Nội thất đầy đủ	2	21.0142	105.8311	Xã Đàn 2, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán Nhà 5 Tầng 6 Phòng Ngủ DT 68m2 Giá 10,9 Tỷ Tại Ngã Tư Mai Dịch	68	0	10.9	0000	6	4	Nội thất đầy đủ	-1	21.0394	105.774	Xuân Thủy, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
THÁI THỊNH. HOÀNG CẦU. MẶT PHỐ KINH DOANH.	102	65	23.8	0000	0	0	Nội thất cao cấp	2	21.0118	105.8171	Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
chính chủ!Bán nhà 3 tầng 40m2 mặt tiền 7m, view hồ Văn Chương 13tỷ,HOT	40	6	13.0	0011	2	2	Nhà trống	2	21.0193	105.8385	linh quang, Phường Khâm Thiên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHÀ TÂN MAI 60M2 X 4 TẦNG MẶT NGÕ Ô TÔ TRÁNH, KINH DOANH CHỈ 7.2 TỶ	60	4	7.2	0000	4	4	Nội thất cao cấp	2	20.9834	105.8522	Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CHÍNH CHỦ GỬI BÁN ĐẤT TẶNG NHÀ 3 TẦNG,DT 65m-3 PHÒNG NGỦ-VĂN PHÚ-HĐ	65	5	7.0	0110	3	3	Nội thất đầy đủ	2	20.9559	105.7658	Gần Chung Cư Victorya Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN ĐẤT CÓ NHÀ CẤP 4 MẶT PHỐ PHÚ ĐÔ	44	6	7.2	0000	0	0		2	21.0107	105.7643	Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
CHÍNH CHỦ GỬI BÁN LIỀN KỀ DT 90m-6PHÒNG NGỦ KĐT VĂN PHÚ-HÀ ĐÔNG	90	4	12.0	1100	6	5	Nội thất cao cấp	2	20.9563	105.7692	Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Dòng tiền 660tr/năm ngay phố Kim Ngưu chốt lẹ giảm giá sâu.	49	0	9.0	0000	0	0		2	21.0004	105.8619	Phố Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Rất Hiếm Mặt Phố Hoa Bằng, Cầu Giấy. Ô Tô Tránh Đỗ, Kinh Doanh Sầm Uất	31	3	8.2	0000	3	3	Nội thất đầy đủ	2	21.0217	105.7908	Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Mặt phố ngõ Trung Yên quận Hoàn Kiếm HN 16m2 x mặt tiền 2mx4 - 11.5 tỷ	16	0	11.5	0000	0	0		2	21.03342	105.852684	Ngõ Trung Yên, Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
CẦN BÁN MỸ ĐÌNH 41M x 5TẦNG - 9 PHÒNG NGÕ 322	41	0	7.69	0000	9	0		-1	21.0219	105.7707	Ngõ 322 Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán Nhà mặt phố Mễ trì 60M 2 Mặt Tiền 4M Kinh Doanh Cực Đỉnh  Chỉ 12tỷ	0	0	12.0	0000	0	0	Nội thất cao cấp	2	21.014933	105.77854	Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
SIÊU PHẨM 7 TẦNG THANG MÁY - KINH DOANH - PHÂN LÔ VỈA HÈ - GARA Ô TÔ.	50	4	9.3	0000	3	5	Nội thất đầy đủ	2	20.9514	105.7913	Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán Nhà Nghĩa Tân-55M2 5T Thang Máy-Gara Ô Tô-20M Ra Phố	55	4	12.0	0000	4	5	Nội thất cao cấp	2	21.04504	105.79218	Nghĩa Tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán Nhà Mỹ Đình Mới Đét 41m2 - 5 Tầng - 3.5MT - Ngõ Thông - Kinh Doanh	41	0	7.0	0000	6	0		2	21.016651	105.76287	Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
CCMN Vip Trần Khát Chân, Hai Bà Trưng, Dòng Tiền 800Triệu/Năm, 9.3Tỷ	55	5	9.3	0000	0	0	Nội thất đầy đủ	2	21.0084	105.852	Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán nhà Thuỵ Khuê 8.98 Tỷ Cách Phố 10m-7 Tầng thang máy	45	4	8.98	0000	5	0	Nội thất cao cấp	2	21.04565	105.813446	Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
cần bán	60	0	14.0	0000	4	6		2	20.9734	105.7854	Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà Xã Đàn, tiểu cảnh, sân vườn, ô tô gần 92m2, nhỉnh 7 tỷ	90	5	7.6	0000	4	4	Nội thất đầy đủ	2	21.0065	105.8356	Xã Đàn, Phường Kim Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán chung cư Mipec Tower CĂN GÓC 145m2, 3 ngủ, 2 vs nhỉnh 8 tỷ	0	0	8.65	0000	3	2		2	21.0051	105.8256	Khương Thượng, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ cần bán nhanh Shop chân đế Imperia Smart City view Hồ	0	0	13.6	0000	0	0		-1	21.0088	105.7438	Dự án Vinhomes Smart City, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà phân lô Liền kề 45m phố Tô Hiệu- Lê Hồng Phong, nhỉnh 7 tỷ/ lô góc	45	0	7.99	0000	4	0		-1	20.967312	105.77591	Phố Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Cần bán đất 72 m2 có 3 mặt tiền ở Trâu Quỳ 8,7 tỉ	72	10	8.7	0000	0	0		2	21.0107	105.9348	Phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán đất thổ cư mặt đường hai ô tô tải tránh nhau	90	4	15.0	0000	0	0		2	20.970554	105.851524	Ngô 42 Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhượng căn hộ chung cư mini dòng tiền phố Hồ Tùng Mậu, 52m, 7 tầng	0	0	9.75	0000	0	0	Nội thất đầy đủ	2	21.041014	105.763565	Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Đất Trường Chinh 107m2, lô góc 3 mặt ngõ, ô tô tránh, giá đầu tư	107	0	13.5	0000	3	3		2	20.9925	105.8393	Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
NGÃ TƯ SỞ - 8 TẦNG THANG MÁY - GARA ÔTÔ - GẦN PHỐ - GPXD ĐẦY ĐỦ	42	0	12.5	0000	4	6	Nhà trống	2	20.9962	105.8302	Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ NGỌC KHÁNH BA ĐÌNH 52M,OTO,LÔ GÓC SÁT PHỐ NHỈNH 8 TỶ	52	0	8.95	0000	6	0		-1	21.0265	105.8177	Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà liền kề ô tô tránh, vỉa hè tại Vũ Phạm Hàm, 125m2, 30 tỷ.	125	6	30.0	0000	8	0	Nội thất đầy đủ	2	21.010153	105.798836	Vũ Phạm Hàm, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
KĐT VĂN PHÚ , KINH DOANH,VĂN PHÒNG,Ô TÔ TRÁNH	90	4	14.0	0110	5	6		-1	20.959919	105.766945	Phố Văn Khê, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà 4 tầng mặt phố Đào Duy Tùng-Đông Anh-HN	86	4	10.7	0000	4	0		2	21.1431	105.8554	đường Đào Duy Tùng, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà 47mx4t ,MT3,3m, 4pn,3vvc ,sđcc,	47	0	8.0	1001	4	3	Nội thất đầy đủ	2	21.0142	105.8078	14/51, Láng Trung Đống Đa Hà Nội, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
CẦN BÁN GẤP LÔ ĐẤT THỔ CƯ 2200M2 GẦN XANH VILLAS GIÁ ĐẦU TƯ	2200	0	10.0	0000	0	0		2	20.966543	105.48297	liên xã, Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
KHUẤT DUY TIẾN TÒA VĂN PHÒNG 70M 8 TẦNG THANG MÁY. MT5.5M. Ô TÔ TRÁNH.	70	5	20.0	0000	8	0	Nội thất đầy đủ	2	21.01	105.7987	Khuất Duy Tiến, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN NHÀ DƯƠNG KHUÊ 7 TẦNG THANG MÁY, 15 PHÒNG KK	65	0	18.2	0000	0	0	Nội thất đầy đủ	2	21.0394	105.774	Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà đẹp Ngọc Hồi, quận Thanh Trì, 100m2, ô tô tránh, 13,8 tỷ	100	0	13.8	0000	4	0		2	20.991587	105.84126	Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
GIẢM 2 TỶ GẤP TÒA CĂN HỘ 95M2 X 7T MỚI NGUYỄN VĂN HUYÊN- ÔTÔ -20.5 TỶ	92	0	20.5	0000	0	0	Nội thất cao cấp	2	21.0367	105.8011	Nguyễn Văn Huyên, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà Gia Thuỵ, Long Biên 75m MT6,5m ô tô tránh, thang máy hơn 15 ty	75	6	15.0	0000	4	5	Nội thất cao cấp	2	21.048788	105.88481	Phố Gia Thụy, Phường Gia Thụy, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán gấp đất KĐT Nguyên Khê- 114m2- Vỉa hè đá bóng- Kinh doanh đỉnh	114	6	15.9	0010	0	0		2	21.1795	105.8376	Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
7.9 TỶ - LÁNG - 5T X 70M - NGÕ RỘNG 3M - 2 THOÁNG - 40M RA PHỐ	70	4	7.9	0000	4	4	Nội thất đầy đủ	2	21.0083	105.818	Láng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
𝐍𝐇À 𝐂𝐇Í𝐍𝐇 𝐂𝐇Ủ 𝐂Ự𝐂 ĐẸ𝐏 - GIANG VĂN MINH - BA ĐÌNH	38	0	9.7	0000	4	5	Nội thất cao cấp	2	21.0307	105.8267	Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
PHÂN LÔ CẦU GIẤY- 80m2- OTO TRÁNH- 2 THOÁNG- MẶT TIỀN ĐẸP- DÂN TRÍ CAO	80	6	17.0	0000	5	0	Nội thất đầy đủ	2	21.0338	105.785	Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán Đất ngõ 79 Cầu Giấy DT 110m, mt 8.6m, giá 12.9 tỷ	110	8	12.9	0000	0	0		2	21.0233	105.7981	Cầu Giấy, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Mễ Trì Thượng - Nhà đẹp như mơ: 6 phòng ngủ, nở hậu, nội thất xịn xò	86	0	10.5	0000	6	3		2	21.0081	105.7779	Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Cần bán gấp nhà 65m2 x 9 tầng khu X3 khu đô thị Mỹ Đình 1 giá 17.9 tỷ	65	0	17.9	0000	4	0		-1	21.0326	105.7639	39, Phố Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
PHÂN LÔ OTO- TT CẦU GIẤY- 54m- 6t THANG MÁY- GARA OTO- NHÀ MỚI Ở NGAY	54	4	15.0	0000	6	0	Nhà trống	2	21.0338	105.785	Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Hiếm ! Hồng Tiến 60m² thang máy,6 tầng , ôtô 7 chỗ vào nhà nhỉnh 11tỷ	60	0	11.69	0000	4	4	Nội thất cao cấp	2	21.0337	105.8799	Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
NHÀ MỚI - LÔ GÓC - GARA Ô TÔ - Cầu Giấy- THANG MÁY - Ô TÔ VÀO NHÀ	50	0	11.0	0000	5	6	Nội thất cao cấp	2	21.0347	105.7919	Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN NHÀ HOÀNG VĂN THÁI KINH DOANH GARA OTO VÀO NHÀ 6 TẦNG	41	0	9.3	0000	4	4	Nội thất đầy đủ	2	20.9971	105.8216	cù chính lan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
CHÍNH CHỦ GỬI BÁN LK 83m-5 PHÒNG NGỦ KĐT VĂN KHÊ-HÀ ĐÔNG	83	5	10.0	1001	5	4	Nội thất đầy đủ	2	20.9724	105.7613	Phường La Khê, Hà Đông, Hà Nội, Phường La Khê, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ ĐẸO ĐÀO TẤN - BA ĐÌNH Ở LUÔN 6 TẦNG THANG MÁY CHỈ 12.2 TỶ	50	0	12.2	0000	6	0		-1	21.0323	105.8095	Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
LÔ GÓC 3 MẶT TIỀN HOÀNG NGÂN 175M2, MT8M MẶT HỒ Ô TÔ KINH DOANH 23 TỶ	175	8	23.0	0000	0	0	Nội thất đầy đủ	2	21.0046	105.804	Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ ĐỐNG ĐA - PHÂN LÔ ĐH THỦY LỢI - VIEW SÂN BÓNG - NGÕ Ô TÔ	50	0	7.6	0000	4	3	Nội thất cao cấp	2	21.0069	105.8293	Phố Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
PHÂN LÔ QUÂN ĐỘI 5 TẦNG-90M2-Ô TÔ ĐỖ CỬA- NGUYỄN KHOÁI - HAI BÀ TRƯNG	90	3	9.95	0000	4	4	Nội thất đầy đủ	2	21.01	105.8645	Đường Nguyễn Khoái, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Chung cư Mini Miếu Đầm 8 tầng 19 phòng doanh thu 100tr/tháng 72m2x4.3m	72	4	14.0	0001	0	0	Nội thất đầy đủ	2	21.0116	105.7766	Phố Đồng Me, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
BÁN NHANH TOÀ CĂN HỘ DỊCH VỤ - MỸ ĐÌNH- 8 TẦNG - TỔNG 19 PHÒNG KHÉP KÍ	0	0	11.0	0000	0	0	Nội thất cao cấp	2	21.0258	105.7733	1, Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
CÓ 102! Bán biệt thự Mỹ Đình, Oto tránh, vỉa hè 3m, 130m, 4T, 22.5 tỷ	130	5	22.5	0000	4	5		2	21.034	105.7677	Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
250m2 Xây Biệt thự Nguyên Khê-Đông Anh HN	250	0	14.0	0000	0	0		2	21.1795	105.8376	Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
SIÊU BIỆT THỰ LÔ GÓC 3 MẶT THOÁNG-ĐẲNG CẤP THƯỢNG LƯU TẠI KĐT CỔ DƯƠNG	184	13	27.0	0000	6	6	Bàn giao thô	2	21.1536	105.8348	QUỐC LỘ 23B, Xã Tiên Dương, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Mỏ Vàng CCMN Hoa Bằng, ngõ thông, oto tránh, 45m*5T*9p KK, PCCC đầy đủ	45	3	7.58	0000	9	0	Nội thất đầy đủ	2	21.023321	105.798134	Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mới đón tết! Thạch Bàn 80m2 x 6 tầng thang máy ngõ thông ô tô 7chỗ	80	5	10.8	0000	6	5	Nội thất đầy đủ	-1	21.0079	105.9143	cổ linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà phố 2 mặt tiền tiện kinh doanh, khu dân cư cao câp	70	5	15.2	0110	3	3	Nội thất đầy đủ	2	20.967112	105.776886	Luong Văn CAN, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
TRUNG LIỆT 88M X 5 TẦNG. MT5.6M. HAI THOÁNG. NGÕ THÔNG THÁI HÀ. SỔ NỞ	88	5	12.25	0000	5	5	Nội thất đầy đủ	2	21.012836	105.82189	Phố Trung Liệt, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Vĩnh Phúc nhà mới, 6 tầng thang máy, ô tô, hiếm.	40	0	8.55	0000	4	5	Nội thất đầy đủ	2	21.0449	105.8106	Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà 5 tầng Thanh Xuân 60m2 - Oto 9 tỷ	60	5	9.0	0000	8	4	Nội thất đầy đủ	2	20.99358	105.79821	Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Tôi cần bán nhà Linh Lang, lô góc 3 mặt, 44m2 x 4T, ô tô, giá hơn 8 tỷ	44	4	8.8	0000	4	4	Nội thất đầy đủ	2	21.0368	105.8106	Phố Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
giá d đầu tư đấu giâ Mậu Lương 50mx4 tầng mt 5m KD 7tỷ	200	0	7.1	0000	4	0		-1	20.9528	105.785	Đấu Giá Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NHÀ XUÂN ĐỈNH 52M2 , 5 TẦNG, PHÂN LÔ GARA Ô TÔ, 50M RA MẶT PHỐ	52	4	7.8	0000	5	5	Nội thất cao cấp	2	21.0804	105.785	Xuân Đỉnh, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà Phân lô,Ngô Thị Nhậm ( Khu DV Đồng Dưa),65 m2	65	0	12.5	0000	5	0		-1	20.9738	105.7641	Khu Liền Kề 10, Phường La Khê, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
🔥GIÁ ĐẦU TƯ 115 TRIỆU/M2 - ĐẤT TĐC GIANG BIÊN - DIỆN TÍCH 68M2 -MT 4 M	68	0	7.82	0000	0	0		2	21.0669	105.9055	Nguyễn Khắc Viện, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà khu đô thị Vạn Phúc Hà Đông	75	0	17.5	0000	8	0		-1	20.9836	105.7722	Phố Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ XUÂN ĐỈNH. 50M2. 5 TẦNG. Ô TÔ TRÁNH. KINH DOANH VĂN PHÒNG	50	0	7.0	0000	6	5		2	21.0739	105.7908	Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
CẦN BÁN GẤP NHÀ ĐẸP DƯƠNG NỘI - HÀ ĐÔNG - KINH DOANH - VĂN PHÒNG	55	0	15.0	0000	4	4		-1	20.9797	105.7437	KĐT An Phú, Phường Dương Nội, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
CCMN NGÃ TƯ SỞ, ĐẦY ĐỦ PCCC, 17 PHÒNG KK, KIAMORNING ĐỖ CỬA, DT 85TR	0	0	11.5	0110	0	0	Nội thất đầy đủ	2	20.99715	105.82169	Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán đất thổ cư	160	8	8.84	0000	0	0		2	21.0625	105.9132	Tổ 2, Phường Giang Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
+ Vị trí: khu nhà đỉnh cao , đi các ngả , Trần Vỹ , Phạm Văn Đồng ,	0	0	22.0	0000	0	0		2	21.0419	105.7751	Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
MP Nguyễn Đức Cảnh 50m2, 4T, mt5m, 12,5 tỷ	50	0	12.5	0000	4	0		2	20.9873	105.85	Nguyễn Đức Cảnh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
LK TÂY NAM LINH ĐÀM - PHÂN LÔ - VỈA HÈ - OTO TRÁNH ĐỖ - KINH DOANH	65	5	10.5	0000	4	4	Nội thất đầy đủ	2	20.962486	105.82257	Bùi Quốc Khái, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà Phân lô Xuân La 80m2 - MT 5m. Đường 3 ô tô tránh	80	5	16.3	0000	6	0		-1	21.0648	105.8057	Xuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Đội Cấn Ba Đình 43m2- 7T- 5m Ra phố- Ngõ 2 ô tô tránh- Hơn 8 tỷ	43	5	8.8	0000	4	0	Nội thất đầy đủ	2	21.03773	105.80714	Phố Đội Cấn, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Chính chủ Bán Nhà Mặt Ngõ 104 Hạ Yên Quyết, Cầu Giấy,6 Tầng Thang máy	48	4	7.85	0000	3	4	Nội thất đầy đủ	2	21.0216	105.7908	Hạ Yên Quyêt, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán nhà Xây mới Gara ô tô An Dương Vương, Phú Thượng, Tây Hồ	50	0	8.5	0000	6	5		2	21.09	105.8109	Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán nhà 3 Tầng  Uy Nỗ , Đông Anh ,Hà Nội . dt:139m2  .mt:8.5m	139	0	7.5	0000	5	3	Nội thất cao cấp	2	21.1431	105.8554	Đản Mỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
ĐỪNG BỎ LỠ - TRUNG TÂM LONG BIÊN - NHÀ NGUYỄN SƠN ĐẸP LONG LANH	50	3	11.0	0011	4	5	Nội thất đầy đủ	2	21.0368	105.8991	Đường Nguyễn Sơn, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Chính chủ bán căn shophouse 2 mặt tiền. Hướng đông nam thoáng mát	84	7	10.5	0110	5	5	Nội thất đầy đủ	2	21.06569	105.70546	Quốc lộ 32, Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Chuyển nhượng căn hộ 3 ngủ Kosmo Novo,Xuân Tảo,Bắc Từ Liêm chỉ 7,2 tỷ	0	0	7.2	0000	3	2	Nội thất đầy đủ	2	21.0676	105.8033	Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bạch Mai Bán gấp nhà 3 tầng mặt phố kinh doanh cực đỉnh DT111m2 28 tỷ	111	0	28.0	0000	2	0	Nhà trống	2	20.9993	105.8503	Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Cần bán nhà mặt ngõ Phú Diễn đường 2 ô tô tránh nhau	40	0	7.1	0000	5	5		-1	21.0477	105.7613	phú diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Chính chủ bán căn phân lô, vỉa hè Mộ Lao- 100tr/năm- Giá nhỉnh 8 tỷ.	50	4	8.5	0000	2	2	Nội thất đầy đủ	2	20.982548	105.782486	undefined, Phường Mộ Lao, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Siêu Phẩm Khu Phố Mai Dịch, Cầu Giấy, Dt 48m2 X 4 Tầng, Mt 4m	48	0	8.2	0000	4	3	Nội thất đầy đủ	2	21.0394	105.774	Phố Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán  Nhà Phân Lô Ngụy Như Kon Tum 60m2	60	4	17.0	0010	4	2	Nhà trống	2	21.0046	105.804	Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Mễ Trì Thượng - Ngôi nhà Đẹp Như Mơ: 6 phòng ngủ, nở hậu, nội thất xịn	79	0	10.0	0000	6	0	Nội thất cao cấp	2	21.0081	105.7779	Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
SĐCC BÁN NHÀ MẶT CHỢ 108 ĐƯỜNG NGHI TÀM, ĐƯỜNG OTO, DT 52M2X4T	52	4	10.9	0110	4	3	Nội thất đầy đủ	2	21.05468	105.83713	Đường Nghi Tàm, Phường Yên Phụ, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
